Göteborg (Södra Skärgården),4
Göteborg (Tofta),2
Göteborg (Torpa),4
Göteborg (Tuve Norumshöjd),2
Göteborg (Tuve västra),4
Göteborg (Tuve östra),4
Göteborg (Utby),4
Göteborg (Vasastaden västra),4
Göteborg (Ängås),2
Göteborg (Önnered),4
Göteborg (Överås),5
Mölndal (Balltorp),4
Mölndal (Bifrost),4
Mölndal (Bifrost-Pedagogen),4
Mölndal (Bosgården),4
Mölndal (Eklanda),5
Mölndal (Forsåker),5
Mölndal (Hällesåker),4
Mölndal (Jungfruplatsen-Solängen),4
Mölndal (Krokslätt),4
Mölndal (Kållered centrum),3
Mölndal (Kållered västra),4
Mölndal (Kållered östra),5
Mölndal (Lackarebäck västra),4
Mölndal (Lackarebäck-Kikås),5
Mölndal (Lindome centrum),4
Mölndal (Lindome västra),5
Mölndal (Lindome östra),4
Mölndal (Mölndal centrum),4
Mölndal (Rävekärr-Kikås),4
Mölndal (Toltorp),5
Mölndal (Åby),4
Mölndal (Åby-Stallbacken),4
Kungälv (Kode),4
Kungälv (Komarken norra),3
Kungälv (Komarken södra),4
Kungälv (Kungälv centrala),4
Kungälv (Kungälv centrala landsbygden),4
Kungälv (Kungälv kust),4
Kungälv (Kungälv nordöstra landsbygden),4
Kungälv (Kungälv norra),4
Kungälv (Romelanda),4
Kungälv (Ytterby centrala),4
Kungälv (Ytterby krans),5
Lysekil (Badhusberget),1
Lysekil (Brastad-Bro),4
Lysekil (Lyse),4
Lysekil (Lysekil),4
Lysekil (Skaftö),4
Uddevalla (Ammenäs-Forshälla-Backamo),4
Uddevalla (Bokenäset-Berg-Sund),4
Uddevalla (Hedegärde-Äsperöd-Gräskärr),3
Uddevalla (Helenedal-Södra Dalaberg-Bleket),4
Uddevalla (Herrestad-Sunningen-Utby),5
Uddevalla (Hogstorp-Lanesund-Kissleberg),4
Uddevalla (Hälle-Lyckorna),4
Uddevalla (Kapelle-Walkesborg-Gustafsberg),4
Uddevalla (Kurveröd-Fasseröd),4
Uddevalla (Lane Ryr-Stenshult-Östra Forshälla),4
Uddevalla (Ljungskile-Ulvesund),4
Uddevalla (Norra Dalaberg-Norra Hovhult),1
Uddevalla (Skansberget-Norra centrum-Sörvik),3
Uddevalla (Skogslyckan-Underås),2
Uddevalla (Södra Hovhult-Ramneröd-Elseberg),3
Uddevalla (Tureborg-Stenbacken),1
Uddevalla (Uddelvalla Söder-Södra centrum),3
Uddevalla (Östrabo-Hönseberget-Margretegärde),3
Strömstad (Skee-Näsinge-Hogdal),4
Strömstad (Strömstad centrum-Erlandseröd),3
Strömstad (Tjärnö-Koster-Kebal),4
Vänersborg (Bangatan-Marierovägen),1
Vänersborg (Blåsut-Öxnered),5
Vänersborg (Brålanda tätort),3
Vänersborg (Dalsland landsbygd),4
Vänersborg (Flanaden-Torpaområdet),1
Vänersborg (Fredriksberg),4
Vänersborg (Hagaparken-Holmängen),3
Vänersborg (Mariedal-Restad),4
Vänersborg (Mariero-Kassaretorpet),3
Vänersborg (Nabbensberg-Nordvästra Mariedal),4
Vänersborg (Nordkroken-Vänersnäs),4
Vänersborg (Onsjö),4
Vänersborg (Vargön centrum),4
Vänersborg (Vänersborg centrum),3
Vänersborg (Väneryr-Hol),4
Trollhättan (Björndalen-Vårvik),5
Trollhättan (Dannebacken-Stavre-Sandhem),4
Trollhättan (Halvorstorp),5
Trollhättan (Hjulkvarn),4
Trollhättan (Innovatum-Norra Skoftebyn-Pettersberg),3
Trollhättan (Karlstorp-Hjortmossen),3
Trollhättan (Kronogårds Torg-Frälsegården),1
Trollhättan (Norra Lextorp-Västra Kronogården-Östra Kronogården),1
Trollhättan (Sjuntorpsområdet-Gärdhem-Edsvid),4
Trollhättan (Skogshöjden-Överby),4
Trollhättan (Strömslund-Torsred-Källstorp),5
Trollhättan (Sylte-Hörlycke-Eriksro),2
Trollhättan (Södra Lextorp-Alingsåker),3
Trollhättan (Södra Skoftebyn),5
Trollhättan (Trollhättan centrum-Tingvalla-Västergärdet),4
Trollhättan (Trollhättan östra landsbygd),4
Alingsås (Alingsås centrum),4
Alingsås (Alingsås nordöstra omland),4
Alingsås (Alingsås norra omland),3
Alingsås (Alingsås västra omland),4
Alingsås (Alingsås östra omland),4
Alingsås (Bolltorp),4
Alingsås (Brogården-Östlyckan),2
Alingsås (Brunnsparken-Landskyrkan),4
Alingsås (Gråbo-Ängabo),5
Alingsås (Hemsjö-Ödenäs),4
Alingsås (Ingared),4
Alingsås (Kullingsberg-Rothoffskär),4
Alingsås (Kvarnbacken-Enehagen),5
Alingsås (Lövekulle-Stadsskogen),4
Alingsås (Nolby-Sävelund),4
Alingsås (Nolhaga-Hagagården),2
Alingsås (Noltorp),2
Alingsås (Nygård-Stockslycke),3
Alingsås (Prästeryd-Gerdsken),5
Alingsås (Saxebäcken-Tegelbruket),4
Alingsås (Sollebrunn),4
Alingsås (Sörhaga-Gustav Adolf),4
Alingsås (Västra bodarna-Hästeryd),5
Borås (Bergdalen-Norrmalm väst),4
Borås (Borgstena Tämta),4
Borås (Borås centrum sydöst),4
Borås (Bredared),4
Borås (Brämhult),4
Borås (Byttorp-Parkstaden),4
Borås (Dalsjöfors),4
Borås (Dammsvedjan),4
Borås (Ekås-Hestra),4
Borås (Fristad centrum),4
Borås (Fristad omland),4
Borås (Fristad-Asklanda),4
Borås (Frufällan-Sparsör väst),4
Borås (Gånghester),4
Borås (Göta centrum-Kristineberg väst),2
Borås (Hedared-Sandhult-Backabo),4
Borås (Hulta centrum-Sörmarken),2
Borås (Hulta syd-Trandared norr-Brotorp),4
Borås (Hässleholmen väst),1
Borås (Hässleholmen öst norr),2
Borås (Kinnarumma-Fagerhult-Viskafors öst),4
Borås (Kristineberg öst-Hedvigsborg),3
Borås (Lugnet),4
Borås (Målsryd-Aplared-Dannike),4
Borås (Norrby),1
Borås (Norrmalm norr),3
Borås (Regementet),3
Borås (Ryda-Alideberg-Knalleland),3
Borås (Rydboholm-Viskafors centrum),4
Borås (Rångedala),4
Borås (Salängen),4
Borås (Sandared),4
Borås (Sjöbo centrum),3
Borås (Sjöbo norra),2
Borås (Sjöbo-Johannelund),1
Borås (Sjömarken-Lundaskog),4
Borås (Sparsör öst),5
Borås (Stadskärnan-Druvefors),3
Borås (Svaneholm),3
Borås (Svensgärde),4
Borås (Södra Öresjö),3
Borås (Trandared centrum),3
Borås (Viared-Ramnaslätt-Tullen),3
Borås (Viskafors västra omland),4
Borås (Viskafors östra omland),4
Borås (Äspered),4
Borås (Östermalm),3
Ulricehamn (Fotåsen-Brunn),4
Ulricehamn (Fredriksberg),4
Ulricehamn (Gällstad),3
Ulricehamn (Hester-Karlslätt-Höghult),3
Ulricehamn (Hökerum-Tvärred-Vegby),4
Ulricehamn (Hössna-Timmele),4
Ulricehamn (Redväg),3
Ulricehamn (Ulricehamn centrum),3
Ulricehamn (Ulricehamn södra centrum),4
Åmål (Åmål centrum västra),3
Åmål (Åmål centrum östra),1
Åmål (Åmål landsbygd norra),4
Åmål (Åmål landsbygd södra),3
Åmål (Åmål norra),4
Åmål (Åmål sydvästra),4
Åmål (Åmål södra),3
Mariestad (Ekudden-Västra skogen),4
Mariestad (Grangärdet-Muggebo),4
Mariestad (Gärdet-Drottninggatan),4
Mariestad (Lugnås glesbygd),4
Mariestad (Marieholm-Bråten),3
Mariestad (Mariestad centrum-Katthavet),3
Mariestad (Nyestan-Ladukärr),4
Mariestad (Radbyn-Leksberg),5
Mariestad (Sjölyckan-Högelid-Krontorp),4
Mariestad (Sjötorp-Lyrestad),3
Mariestad (Snuggen-Madlyckan),4
Mariestad (Torsö-Hasslerör),4
Mariestad (Ullervad),4
Mariestad (Ullervad-Tidavad glesbygd),4
Mariestad (Vasavägen-Prebende),3
Lidköping (Gamla Staden),3
Lidköping (Hovby-Norra Härene-Saleby),4
Lidköping (Järpås-Lovene),4
Lidköping (Kålland-Kållandsö),4
Lidköping (Majåker-Ljunghed-Lidåker),4
Lidköping (Margretelund),3
Lidköping (Nya Staden),4
Lidköping (Råda Mosse-Dalängen-Lilleskog),3
Lidköping (Råda-Askeslätt),5
Lidköping (Tofta-Stenhammar-Sjölunda),5
Lidköping (Vinninga-Filsbäck),4
Lidköping (Örslösa-Tun),4
Skara (Axvall),4
Skara (Skara tätort centrala södra),3
Skara (Skara tätort centrala västra),3
Skara (Skara tätort centrala östra),2
Skara (Skara tätort nordvästra),4
Skara (Skara tätort nordöstra),3
Skara (Skara tätort sydvästra),2
Skara (Skara tätort sydöstra),4
Skara (Skara västra omland-Ardala),4
Skara (Skara östra omland-Hornborgasjön),4
Skara (Varnhem-Eggby-Eggby omland),4
Skövde (Billingsluttningen-Kullen),4
Skövde (Dälderna-Havstena),3
Skövde (Ekängen-Aspö-Ulveket),4
Skövde (Frösve Säter-Tidan-Väring),4
Skövde (Hentorp-Våmb),5
Skövde (Högskolan-Trängen),3
Skövde (Igelstorp-Värsås),4
Skövde (Källegården),4
Skövde (Lunden-Trädgårdsstaden),4
Skövde (Mariesjö-Östermalm),3
Skövde (Norrmalm-Rosenhaga),4
Skövde (Ryd barkvägen-Lövängen),3
Skövde (Ryds centrum),1
Skövde (Skultorp-Skultorpsbygden),4
Skövde (Skövde centrumkärna),4
Skövde (Tidan tätort-Tidan omnejd),3
Skövde (Timmersdala-Berg),4
Skövde (Västra fältet),4
Hjo (Hjo landsbygd),4
Hjo (Hjo norr),3
Hjo (Hjo söder),4
Tidaholm (Hökensås),4
Tidaholm (Tidaholm centrum),3
Tidaholm (Tidaholm västra),3
Tidaholm (Tidaholm östra),4
Tidaholm (Varv),4
Falköping (Broddetorp),4
Falköping (Falköping norra stad),1
Falköping (Falköping södra stad),3
Falköping (Falköping västra stad),4
Falköping (Falköping östra stad),2
Falköping (Floby),3
Falköping (Gudhem-Torbjörntorp),4
Falköping (Kinnarp-Slutarp-Åsarp),3
Falköping (Odensberg),4
Falköping (Stenstorp),4
Falköping (Vartofta-Kättilstorp),4
Kil (Dalliden),4
Kil (Fryksta-Vikstad),4
Kil (Kils omland),4
Kil (Lersätter),3
Eda (Charlottenberg omland),4
Eda (Charlottenberg tätort),2
Eda (Koppom tätort-Koppom omland),3
Eda (Köla-Skillingmark),4
Eda (Åmotfors tätort),2
Torsby (Stöllet-Ambjörby-Likenäs),3
Torsby (Sysslebäck-Höljes),3
Torsby (Torsby centrala),3
Torsby (Torsby norra),3
Torsby (Torsby omland),4
Torsby (Torsby södra),4
Torsby (Vitsand),4
Torsby (Östmark-Lekvattnet),3
Storfors (Storfors centralort),3
Storfors (Storfors tätorter-Storfors landsbygd),4
Hammarö (Götetorp-Hammar),5
Hammarö (Hammarö sydöstra),5
Hammarö (Nolgård-Lövnäs),5
Hammarö (Skoghall-Gunnarskär),4
Hammarö (Skoghall-Mörmon),3
Hammarö (Skoghall-Vidöåsen),2
Hammarö (Tynäs-Bärstad-Hallersrud),5
Munkfors (Munkerud-Munkebol),3
Munkfors (Munkfors centrala områden),3
Munkfors (Munkfors yttre områden),4
Forshaga (Deje-Dejefors),3
Forshaga (Forshaga omland),4
Forshaga (Forshaga-Skived),4
Grums (Borgvik-Värmskog-Skruvstad),4
Grums (Gamla Slottsbron),4
Grums (Karlberg),3
Grums (Orrby-Grönberg),3
Grums (Segmon-Liljedal),3
Grums (Slottsbron),3
Årjäng (Trankil-Blomskog-Silbodal-Sillerud),4
Årjäng (Töcksfors),3
Årjäng (Västra Fågelvik-Töcksmark-Östervallskog-Karlanda),4
Årjäng (Årjäng),3
Sunne (Borgeby),4
Sunne (Hea),4
Sunne (Leran),3
Sunne (Lysviks kyrkby),4
Sunne (Sunne södra kommundel),4
Sunne (Sunne tätort östra),3
Sunne (Uddheden),3
Karlstad (Alster-Skattkärr-Skattkärrs omland),4
Karlstad (Edsgatan norra-Vallargärdet-Vallargärdets omland),5
Karlstad (Edsvalla-Karlstads västra landsbygd),4
Karlstad (Färjestad-Järpetan-Rud sydvästra),4
Karlstad (Gruvlyckan),2
Karlstad (Herrhagen sydöstra-Yttre hamn),4
Karlstad (Herrhagen nordvästra-Lamberget-Sjöstad),4
Karlstad (Hultsberg-Gustavsberg),5
Karlstad (Klara-Sandbäcken-Sanna),4
Karlstad (Kronoparken norra),2
Karlstad (Kronoparken centrala),1
Karlstad (Kronoparken östra),3
Karlstad (Kroppkärr-Lorensberg-Välsviken),5
Karlstad (Kvarnberget-Sommarro-Marieberg),4
Karlstad (Molkom-Blombacka),3
Karlstad (Norrstrand),4
Karlstad (Orrholmen),3
Karlstad (Romstad-Strand),5
Karlstad (Rud nordöstra),2
Karlstad (Råtorp),5
Karlstad (Skåre omland),4
Karlstad (Skåre centrala-Ilanda-Stodene),5
Karlstad (Skåreberget-Älvåker),5
Karlstad (Stockfallet-Edsgatan södra-Steffensminne),5
Karlstad (Sundsta-Hagaborg),4
Karlstad (Tingvallastaden-Haga),4
Karlstad (Viken-Tyggårdsviken-Tullholmen),4
Karlstad (Vålberg-Norsbron),3
Karlstad (Våxnäs),2
Karlstad (Väse-Karlstads östra landsbygd),4
Karlstad (Zakrisdal-Bergvik-Björkås),4
Kristinehamn (Björneborg),2
Kristinehamn (Bro),1
Kristinehamn (Broängen-Presterud-Strandudden),3
Kristinehamn (Fältet-Djurgården),4
Kristinehamn (Kristinehamn norra omland),4
Kristinehamn (Kristinehamn södra omland),3
Kristinehamn (Kurlanda),3
Kristinehamn (Marielund-Jakobsberg-Östermalm),4
Kristinehamn (Smedby-Liljebäck-Södermalm),2
Kristinehamn (Strand-Marieberg-Villastaden),3
Filipstad (Bergslagstorget-Eriksberg),2
Filipstad (Filipstad norra),3
Filipstad (Filipstad södra),3
Filipstad (Höglunda-Myrängen),3
Filipstad (Kalhyttan-centrum),1
Filipstad (Lesjöfors),2
Filipstad (Storbron),2
Hagfors (Ekshärad tätort),3
Hagfors (Hagfors nordväst),4
Hagfors (Hagfors nordöst),3
Hagfors (Hagfors sydväst),3
Hagfors (Hagfors sydöst),4
Hagfors (Hagfors tätort),3
Hagfors (Råda-Uddeholm),4
Arvika (Arvika centrum-Högåsen-Degerängen),3
Arvika (Dottevik-Östra Sund),2
Arvika (Glava),3
Arvika (Gunnarskog),4
Arvika (Haga-Agneteberg-Rosendal),3
Arvika (Jössefors-Västra Sund),4
Arvika (Mangskog-Brunskog),4
Arvika (Solvik-Taserud),4
Arvika (Speke-Rackstad-Mötterud-Humlekil),4
Arvika (Stavnäs-Högerud),4
Arvika (Älgå-Ny),4
Säffle (Annelund-Billerud-Lugnadal),4
Säffle (Höglunda-Hermes-Norelund),2
Säffle (Långserud-Gillberga-Nysäter),3
Säffle (Olof Trätälja-Villan-Flå),1
Säffle (Rolfserud-Tingvalla-Treabackarna),3
Säffle (Rudsbyn-Svanskog),3
Säffle (Sundstorp-Sund-Tuvan),4
Säffle (Värmlandsnäs),4
Säffle (Västra Kila-Tveta),4
Säffle (Östra Kila-Värmlandsbro-Södra Ny),4
Lekeberg (Fjugesta västra),4
Lekeberg (Fjugesta östra),2
Lekeberg (Lekeberg norra landsbygd),4
Lekeberg (Lekeberg södra landsbygd),4
Lekeberg (Lekeberg-Lanna),5
Lekeberg (Mullhyttan-Mullhyttan omnejd),3
Laxå (Finnerödja-Tived),4
Laxå (Hasselfors-Röfors),4
Laxå (Laxå norra),3
Laxå (Laxå södra),3
Hallsberg (Hallsberg västra-Stortorget-Vibytorp),3
Hallsberg (Hallsberg östra-Norrby-Samsala),3
Hallsberg (Nya Långängen-Falla),4
Hallsberg (Nytorget-Hässleberg-Brunnskullen),1
Hallsberg (Pålsboda-Vibbanbotorp-Resta),3
Hallsberg (Sköllersta-Kalsta-Sörby),4
Hallsberg (Stocksätter-Kårstahult-Stora Älberg),4
Hallsberg (Svennevad-Kånsta-Hjortkvarn),4
Hallsberg (Vretstorp-Viby-omland),4
Hallsberg (Östansjö-Tisaren-Ålsta),4
Degerfors (Degerfors centrum-Bruket),2
Degerfors (Strömtorp-Degernäs),4
Degerfors (Svartå-Solberga-Knutsbol),3
Degerfors (Åtorp-Högberg-Gräsmossen),4
Hällefors (Hällefors centrum),1
Hällefors (Hällefors omland),4
Hällefors (Hällefors-Gillershöjden),3
Hällefors (Hällefors-Kronhagen),3
Ljusnarsberg (Kopparberg City),2
Ljusnarsberg (Kopparberg Yttre-Bångbro),3
Ljusnarsberg (Ljusnarsberg Yttre),3
Örebro (Adolfsberg),5
Örebro (Almby-Ormesta),4
Örebro (Baronbackarna),1
Örebro (Brickebacken),1
Örebro (Brickeberg-Norra Bro),4
Örebro (Brunnsgärdet-Lindhult-Nasta),4
Örebro (Ekeby-Almby-Hidingsta-Stora Mellösa),4
Örebro (Eklunda-Sörby),4
Örebro (Ervalla-Ölmbrotorp),4
Örebro (Garphyttan-Närkes Kil),4
Örebro (Glanshammar),4
Örebro (Hagaby-Ringstorp),4
Örebro (Holmen-Hjärsta),4
Örebro (Hovsta),5
Örebro (Ladugårdsängen),4
Örebro (Latorp-Täby-Vintrosa),4
Örebro (Lillån),5
Örebro (Lundby),4
Örebro (Marieberg-Mosås),4
Örebro (Markbacken-Västra Mark),2
Örebro (Mellringe-Björkhaga),4
Örebro (Nya Hjärsta-Nyponlunden),4
Örebro (Näsby-Norra Ormesta),4
Örebro (Rosta-Örnsro),3
Örebro (Rynninge-Grenadjärstaden),4
Örebro (Sörbyängen),4
Örebro (Tybble),2
Örebro (Varberga-Oxhagen),1
Örebro (Vivalla),1
Örebro (Västhaga-Solhaga),3
Örebro (Örebro city),4
Örebro (Örebro norr-CV),3
Örebro (Örebro söder),3
Örebro (Örebro väster),3
Örebro (Örebro öster),4
Örebro (Östernärke),3
Kumla (Haga-Djupadal-Åsen),4
Kumla (Kumla centrum-Fylsta-Via),2
Kumla (Kumla omland),4
Kumla (Kumlaby-Korsta-Sannahed),3
Kumla (Oppegård-Skogstorp-Smedstorp),4
Askersund (Askersund omland norr),4
Askersund (Askersund omland söder),3
Askersund (Askersund omland väster),4
Askersund (Askersund omland öster),4
Askersund (Askersund stad),3
Askersund (Åsbro),3
Karlskoga (Karlskoga norra tätort),3
Karlskoga (Karlskoga omland),4
Karlskoga (Karlskoga västra tätort),3
Karlskoga (Karlskoga östra tätort),4
Nora (Esstorp-Fibbetorp),4
Nora (Nora landsbygd norr),4
Nora (Nora landsbygd söder),4
Nora (Nora norra centrum),4
Nora (Nora södra centrum),2
Nora (Pershyttan-Hitorp),4
Nora (Ås-Gyttorp),3
Lindesberg (Fellingsbro landsbygd),3
Lindesberg (Fellingsbro tätort),3
Lindesberg (Frövi landsbygd),3
Lindesberg (Frövi tätort),3
Lindesberg (Lindesberg landsbygd),4
Lindesberg (Lindesberg nordöstra),1
Lindesberg (Lindesberg norra),3
Lindesberg (Lindesberg sydöstra),4
Lindesberg (Lindesberg södra),3
Lindesberg (Lindesberg västra),4
Lindesberg (Storå landsbygd),4
Lindesberg (Storå tätort),3
Skinnskatteberg (Skinnskatteberg centralort),3
Skinnskatteberg (Skinnskatteberg ytterområden),4
Surahammar (Bruket),4
Surahammar (Dalskogen),3
Surahammar (Ramnäs),3
Surahammar (Skogslund),4
Surahammar (Stavtorpet),4
Surahammar (Surahammars landsbygd),3
Surahammar (Virsbo),3
Kungsör (Granhammar-Torpa),4
Kungsör (Kungsör centrala),2
Kungsör (Kungsör norra),4
Kungsör (Kungsör södra),3
Kungsör (Valskog-Kungs Barkarö),4
Hallstahammar (Barnängen-Centrum-Trollebo),3
Hallstahammar (Duvhällarna-Fredhem),4
Hallstahammar (Hallstahammar-Kolbäck landsbygd),4
Hallstahammar (Kolbäck-Sörstafors),4
Hallstahammar (Nibble-Lövboås),2
Hallstahammar (Näs-Lustigkulla),4
Hallstahammar (Strömsholm-Säby),4
Hallstahammar (Surbrunnsvägen-Tuna),2
Norberg (Norberg norra),4
Norberg (Norberg omland),4
Norberg (Norberg västra),2
Norberg (Norberg östra),3
Västerås (Annedal-Sydvästra centrum),5
Västerås (Aroslund-Karlsdal),4
Västerås (Blåsbo-Norrmalm),4
Västerås (Brottberga-Norra Vallby),4
Västerås (Dingtuna),4
Västerås (Enhagen-Barkarö),5
Västerås (Erikslund-Eriksborg-Hagaberg),4
Västerås (Finnslätten-Norra Bjurhovda),5
Västerås (Framnäs-Talltorp-Hässlö),5
Västerås (Gideonsberg-Emaus),4
Västerås (Hacksta-Stohagen),4
Västerås (Haga-Sandgärdet),4
Västerås (Hammarby Stadshage-Östra Hammarby-Södra Vetterstorp),2
Västerås (Hemdal-Klockartorpet),4
Västerås (Herrgärdet-Kyrkbacken),4
Västerås (Hökåsen-Hökåsen omland),5
Västerås (Irsta),5
Västerås (Kopparlunden-Östermalm),3
Västerås (Kvicksund),5
Västerås (Malmaberg),3
Västerås (Nordanby Gärde-Norra Gideonsberg),4
Västerås (Norra Brandthovda-Tibble),4
Västerås (Norra Skallberget-Nordanby),2
Västerås (Rönnby-Billsta-Åshagen),4
Västerås (Skiljeboplatsen),2
Västerås (Skiljebo-Södra Brandthovda-Hälla),5
Västerås (Skultuna),3
Västerås (Sydvästra Bjurhovda),3
Västerås (Södra Gryta),3
Västerås (Södra Jakobsberg),4
Västerås (Södra Skallberget),2
Västerås (Tillberga),4
Västerås (Vega-Tunby-Sydvästra Nordanby),3
Västerås (Vetterslund-Nordöstra Råby),3
Västerås (Västerås norra landsbygd),4
Västerås (Västerås västra landsbygd),4
Västerås (Västerås östra landsbygd),4
Västerås (Västra Bäckby-Nordöstra Skälby),3
Västerås (Västra centrum-Västermalm-Almelund),4
Västerås (Västra Hammarby),2
Västerås (Västra Pettersberg-Södra Vallby-Källtorp),1
Västerås (Västra Råby),1
Västerås (Västra Skälby),4
Västerås (Västra Viksäng-Kungsängen-Ängsgärdet),2
Västerås (Önsta-Norra Gryta-Stenby),4
Västerås (Östra Bäckby),1
Västerås (Östra hamnen-Öster Mälarstrand),4
Västerås (Östra Pettersberg-Trumslagarbacken-Lustigkulla),3
Västerås (Östra Råby-Norra Vetterstorp),2
Västerås (Östra Viksäng),4
Sala (Sala centralt),3
Sala (Sala omland norra),4
Sala (Sala omland södra),4
Sala (Sala stad övriga),4
Sala (Åkra-Jakobsberg-Bryggeriet),1
Fagersta (Fagersta centrum),1
Fagersta (Per Ols),4
Fagersta (Västanfors västra-Hedkärra),4
Fagersta (Västanfors östra-Meling),4
Fagersta (Åvestbo-Ängelsberg-Ulvsbo),4
Köping (Kolsva),3
Köping (Köping centrala),3
Köping (Köping nordväst),3
Köping (Köping sydväst),4
Köping (Köping västra omland),3
Köping (Köping östra omland),4
Köping (Nibblesbacke),1
Köping (Skogsborg),4
Köping (Östanås-Johannisdal),3
Arboga (Arboga landsbyggd norr),4
Arboga (Arboga landsbyggd syd),4
Arboga (Grindberga-Anneberg),4
Arboga (Ladubackgärdena-Prästgärdet),4
Arboga (Nästkvarn-Studrestaden),3
Arboga (Sjukhusgärdet-Ekbacken),3
Arboga (Strömsnäs-Brattberget),3
Arboga (Vasastaden-Marieborg-Näsby),1
Arboga (Vinbäcken-Åbrinken-Söder),2
Vansbro (Vansbro västra landsbygd),4
Vansbro (Vansbro),3
Vansbro (Dala-Järna),4
Vansbro (Vansbro östra landsbygd),3
Malung-Sälen (Limedsforsen-Lima-Rörbäcksnäs),4
Malung-Sälen (Malungs nordöstra tätort),2
Malung-Sälen (Malungs omland),3
Malung-Sälen (Malungs sydöstra tätort),4
Malung-Sälen (Malungs västra tätort),4
Malung-Sälen (Transtrand-Sälen-Sörsjön),4
Gagnef (Björbo),3
Gagnef (Brötjärna omland),4
Gagnef (Djurmo omland),4
Gagnef (Djurås),4
Gagnef (Kyrkbyn),4
Gagnef (Mockfjärd),3
Leksand (Insjön-Tunsta),3
Leksand (Käringberget),4
Leksand (Noret-Ullvi-Rönnäs),3
Leksand (Siljansnäs-Leksand väst),4
Leksand (Tällberg-Leksand öst),4
Leksand (Åkerö-Västanvik-Häradsbygden),4
Rättvik (Rättvik centrum-Sjurberg),3
Rättvik (Rättvik nordöstra),3
Rättvik (Rättvik norra omland),3
Rättvik (Rättvik norra-Vikarbyn),4
Rättvik (Rättvik södra),4
Rättvik (Rättvik södra omland),4
Orsa (Orsa centrala),3
Orsa (Orsa nordvästra),4
Orsa (Orsa omland),3
Orsa (Orsa sydöstra),4
Älvdalen (Idre-Älvdalen norra omland),3
Älvdalen (Rot-Holen-Näset),4
Älvdalen (Särna-Älvdalen mellersta omland),3
Älvdalen (Älvdalen södra omland),4
Älvdalen (Älvdalen-Kåtilla-Västäng),3
Smedjebacken (Hagge-Björsjö),4
Smedjebacken (Malingsbo-Larsbo),4
Smedjebacken (Morgårdshammar-Gubbo),4
Smedjebacken (Smedjebacken centrum),2
Smedjebacken (Smedjebacken Norra),3
Smedjebacken (Smedjebacken Södra),3
Smedjebacken (Starbo-Åsmansbo),4
Smedjebacken (Söderbärke),4
Mora (Färnäs-Nusnäs),4
Mora (Hånåkni-Utmeland-Vinäs),4
Mora (Mora centrala),3
Mora (Mora nordvästra),3
Mora (Morkarlby-Selja-Långlet),4
Mora (Noret norra),3
Mora (Noret södra),3
Mora (Saxnäs-Yvraden),3
Mora (Sollerön-Gesunda-Ryssa),4
Mora (Vattnäs-Bergkarlås-Garsås),4
Mora (Våmhus-Bonäs),4
Mora (Öna-Östnor-Kråkberg),4
Falun (Aspeboda),4
Falun (Bjursås),4
Falun (Bjursås omland-Sågmyra),3
Falun (Bojsenburg),1
Falun (Enviken-Linghed-Svärdsjö omland),4
Falun (Falu centrum norra),4
Falun (Falu centrum södra),3
Falun (Grycksbo),4
Falun (Herrhagen),1
Falun (Hosjö),4
Falun (Kvarnberget-Främby-Källviken),3
Falun (Nedre Norslund),2
Falun (Pilbo-Samuelsdal-Gruvriset),4
Falun (Slätta-Gamla Berget),5
Falun (Stennäset-Britsarvet-Lugnet),4
Falun (Sundborn-Danholn-Toftbyn),4
Falun (Svärdsjö),4
Falun (Vika),4
Falun (Övre Norslund-Hälsinggården-Korsnäs),4
Borlänge (Bulllermyren),1
Borlänge (Forssa),4
Borlänge (Gylle-Åselby-Färjegårdarna-Hytting),4
Borlänge (Jakobsgårdarna-Paradiset-Nygårdsdalen),1
Borlänge (Kupolen-Norra Backa-Hagalund-Ringen),3
Borlänge (Lergärdet-Bergslagsbyn),4
Borlänge (Medväga-Hönsarvet-Domnarvet-Barkagärdet-Islingby-Nyckelby),4
Borlänge (Mjälga-Centrum),3
Borlänge (Repbäcken-Amsberg-Kvarnsveden),4
Borlänge (Romme),4
Borlänge (Skräddarbacken-Mats Knuts-Nygårdarna),4
Borlänge (Södra Bullermyren-Norra Hagalund),1
Borlänge (Tjärna Ängar),1
Borlänge (Tolsbo-Strandbo-Sörbo-Repbäcken-Idkerberget-Halvarsgårdarna),4
Borlänge (Torsång-Sunnanö-Uvberget-Fågelmyra-Oberget-Ornäs),4
Borlänge (Östermalm),3
Borlänge (Övre Tjärna),1
Säter (Gustafs omland),4
Säter (Mora-Enbacka-Naglarby),4
Säter (Säter centrala),2
Säter (Säter västra),3
Säter (Säter östra),4
Säter (Säters omland),4
Hedemora (Garpenbergsområdet),3
Hedemora (Hedemora landsbygd),4
Hedemora (Hedemora stad),3
Hedemora (Långshytte-Husby området),3
Hedemora (Vikmanshytteområdet),3
Avesta (Avesta norra-Avesta västra-Karlbo),4
Avesta (Avesta omland),4
Avesta (Avesta södra-Avesta östra-Bengtsbo),2
Avesta (Horndal),3
Avesta (Krylbo-Isaksbo-Mästerbo),1
Ludvika (Fredriksberg),3
Ludvika (Grangärde-Sunnansjö),3
Ludvika (Grängesberg),3
Ludvika (Högberget),3
Ludvika (Ludvika gård),2
Ludvika (Ludvika norra),3
Ludvika (Ludvika södra),4
Ludvika (Marnäs),1
